claim_number,age_of_driver,safety_rating,annual_income,high_education,address_change,zip_code,past_num_of_claims,liab_prct,police_report,age_of_vehicle,vehicle_price,total_claim,injury_claim,policy deductible,annual premium,days open,form defects,fraud reported,claim_year,claim_month,claim_day,gender_M,marital_status_1,property_status_Rent,claim_day_of_week_Monday,claim_day_of_week_Saturday,claim_day_of_week_Sunday,claim_day_of_week_Thursday,claim_day_of_week_Tuesday,claim_day_of_week_Wednesday,accident_site_Local,accident_site_Parking Lot,witness_present_1,channel_Online,channel_Phone,vehicle_category_Large,vehicle_category_Medium,vehicle_color_blue,vehicle_color_gray,vehicle_color_other,vehicle_color_red,vehicle_color_silver,vehicle_color_white
14162688.0,53.0,92.0,43515.2,1.0,0.0,80021.0,0.0,76.0,1.0,3.0,14621.55121,23206.44925,2961.131957,2000.0,694.45,10.53081735,5.0,1.0,2023.0,7.0,24.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14660352.0,38.0,70.0,58177.6,1.0,1.0,15001.0,0.0,97.0,0.0,5.0,9610.594669,51668.90094,6294.042374,1000.0,1004.63,8.845165216,5.0,0.0,2023.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
14722560.0,68.0,66.0,37552.0,0.0,1.0,15012.0,1.0,97.0,1.0,7.0,26014.27743,19733.7098,2439.667767,1000.0,1194.0,9.180571971,1.0,1.0,2024.0,9.0,21.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
14743296.0,23.0,80.0,150181.0,1.0,0.0,15021.0,0.0,99.0,1.0,3.0,50337.8293,32663.07309,1625.777507,1000.0,1248.25,8.577774108,1.0,0.0,2024.0,11.0,27.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
14867712.0,43.0,88.0,160162.0,1.0,0.0,85068.0,0.0,84.0,1.0,5.0,37125.67225,33959.29759,1694.017873,500.0,1338.54,9.532174967,5.0,0.0,2024.0,12.0,23.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
14992128.0,42.0,44.0,79776.0,1.0,1.0,15056.0,0.0,0.0,1.0,9.0,63361.03214,31320.12327,4933.853885,1000.0,1275.81,8.8681209,1.0,0.0,2024.0,12.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15116544.0,52.0,76.0,63216.0,1.0,0.0,85069.0,1.0,41.0,0.0,2.0,13881.85867,52882.29067,3643.979917,2000.0,972.47,7.161016793,3.0,0.0,2023.0,7.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15199488.0,37.0,78.0,87776.0,1.0,1.0,80011.0,0.0,43.0,1.0,4.0,38455.01501,29864.72945,3659.682727,500.0,806.31,8.176495295,7.0,0.0,2023.0,4.0,24.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
15303168.0,52.0,69.0,160162.0,0.0,0.0,80013.0,5.0,76.0,1.0,4.0,17243.70739,45190.14619,3760.108962,500.0,947.75,8.786623863,3.0,0.0,2023.0,2.0,18.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
15323904.0,48.0,80.0,95941.0,0.0,0.0,50049.0,1.0,86.0,0.0,6.0,12917.2572,13553.05598,5708.055749,2000.0,1018.73,8.689523936,6.0,0.0,2024.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
15552000.0,32.0,84.0,55462.4,0.0,1.0,50021.0,0.0,90.0,1.0,4.0,17289.21237,17203.24516,5771.836303,500.0,915.29,9.921034324,9.0,1.0,2023.0,7.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15780096.0,45.0,41.0,87776.0,1.0,1.0,85005.0,0.0,74.0,0.0,4.0,24722.50125,50905.8586,4486.818427,1000.0,1086.48,10.7964143,6.0,0.0,2024.0,6.0,29.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15925248.0,41.0,91.0,19408.0,1.0,0.0,15057.0,0.0,76.0,0.0,6.0,25179.98403,10762.97406,4584.123661,2000.0,765.64,8.893795219,3.0,1.0,2023.0,12.0,9.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
15987456.0,23.0,64.0,150181.0,1.0,0.0,80034.0,0.0,36.0,1.0,3.0,23685.50367,6219.439115,4753.01309,2000.0,1327.41,9.221183782,3.0,0.0,2023.0,9.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
16277760.0,32.0,63.0,55449.6,1.0,0.0,20142.0,0.0,32.0,0.0,3.0,23000.62238,7117.604451,3856.532491,500.0,903.32,10.02134434,4.0,0.0,2024.0,1.0,13.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
16588800.0,37.0,69.0,57795.2,0.0,0.0,20109.0,0.0,58.0,0.0,3.0,34134.5335,17069.92277,8553.746771,500.0,889.13,8.558991673,3.0,0.0,2024.0,6.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
16671744.0,51.0,73.0,150181.0,1.0,0.0,50044.0,0.0,32.0,1.0,5.0,8302.884838,12833.60782,4101.351151,2000.0,995.56,10.25876605,1.0,0.0,2023.0,6.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
16899840.0,43.0,65.0,60187.2,0.0,0.0,20107.0,0.0,51.0,0.0,2.0,4842.456173,9882.544104,5750.977419,500.0,1379.93,7.536783984,5.0,1.0,2024.0,10.0,23.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
16920576.0,30.0,89.0,54400.0,1.0,0.0,20119.0,0.0,3.0,1.0,3.0,20147.88261,22833.77586,2272.118067,1000.0,1554.64,8.986190339,4.0,1.0,2024.0,6.0,29.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
16962048.0,54.0,30.0,163820.8,1.0,0.0,50038.0,1.0,24.0,1.0,4.0,22710.86772,18852.53509,3121.382598,1000.0,1377.94,9.434962585,3.0,0.0,2023.0,10.0,11.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
17293824.0,48.0,52.0,150181.0,0.0,1.0,20152.0,0.0,17.0,0.0,6.0,15995.36838,19570.05302,6269.606997,500.0,1259.02,9.221813141,6.0,0.0,2024.0,9.0,25.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
17563392.0,46.0,83.0,95941.0,1.0,0.0,50027.0,0.0,0.0,1.0,4.0,57172.22455,54261.1606,4580.849745,500.0,1399.27,8.470496578,2.0,0.0,2024.0,8.0,24.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17687808.0,55.0,50.0,160162.0,1.0,1.0,20160.0,0.0,52.0,1.0,2.0,26349.40418,17093.35733,4793.678945,500.0,1365.46,7.699852647,2.0,0.0,2024.0,10.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18144000.0,45.0,82.0,60912.0,1.0,1.0,80105.0,0.0,22.0,1.0,6.0,12458.86467,11712.65549,3567.298101,2000.0,1595.07,9.57388254,3.0,0.0,2023.0,3.0,27.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18164736.0,37.0,87.0,57753.6,1.0,1.0,15042.0,0.0,90.0,0.0,5.0,16338.82699,23806.10639,5340.626994,1000.0,1127.89,9.37361375,3.0,0.0,2024.0,9.0,21.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
18247680.0,40.0,71.0,59014.4,1.0,1.0,85055.0,0.0,26.0,1.0,6.0,27967.56375,40563.95393,4797.526974,1000.0,1829.63,8.950017296,3.0,0.0,2024.0,11.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
18330624.0,44.0,85.0,60537.6,0.0,1.0,20140.0,2.0,16.0,1.0,8.0,22390.58718,18074.51541,8178.356479,1000.0,904.7,8.348900664,2.0,1.0,2023.0,10.0,26.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18517248.0,26.0,64.0,62144.0,1.0,1.0,85050.0,1.0,0.0,1.0,2.0,17548.47072,36526.19442,2503.438089,500.0,1216.56,9.204012486,4.0,0.0,2024.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
18579456.0,48.0,91.0,61924.8,1.0,0.0,50036.0,0.0,64.0,1.0,6.0,45536.25228,37062.59236,4732.768023,2000.0,966.26,8.422823474,6.0,0.0,2024.0,1.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
18620928.0,53.0,59.0,160162.0,0.0,1.0,85051.0,0.0,52.0,1.0,5.0,27627.86559,17203.42597,3396.363297,500.0,1203.17,9.03712699,0.0,0.0,2024.0,10.0,6.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18952704.0,40.0,76.0,59024.0,0.0,0.0,80001.0,0.0,72.0,0.0,5.0,11666.58614,57299.09723,3114.881097,500.0,1097.57,10.19611724,4.0,0.0,2024.0,12.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
18994176.0,24.0,98.0,30833.6,0.0,1.0,85073.0,1.0,81.0,0.0,6.0,14976.48873,15994.91383,4401.706538,500.0,922.67,8.947221237,4.0,1.0,2023.0,11.0,25.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19035648.0,43.0,75.0,80185.6,1.0,1.0,85030.0,1.0,35.0,0.0,2.0,15503.9907,17054.73409,11319.60982,500.0,1195.01,7.321504282,2.0,0.0,2023.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19139328.0,58.0,80.0,64955.2,1.0,0.0,80014.0,0.0,28.0,1.0,4.0,17627.16152,27152.64159,11589.08094,2000.0,1102.29,9.082078713,6.0,0.0,2023.0,2.0,20.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
19222272.0,49.0,80.0,62280.0,0.0,1.0,50003.0,3.0,80.0,1.0,6.0,12712.56889,18364.82224,6456.132459,500.0,1527.95,9.112121282,4.0,0.0,2024.0,8.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19325952.0,49.0,58.0,62254.4,1.0,1.0,50047.0,0.0,96.0,1.0,3.0,34910.40405,28211.03849,3648.663049,1000.0,1366.39,10.24949033,4.0,0.0,2023.0,11.0,30.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19367424.0,43.0,81.0,160184.0,1.0,0.0,15012.0,2.0,21.0,1.0,1.0,17059.55326,47036.35003,3451.848241,1000.0,1403.9,10.30976206,3.0,0.0,2023.0,8.0,28.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19450368.0,53.0,60.0,30833.6,0.0,0.0,20148.0,0.0,32.0,0.0,10.0,32348.74069,29288.44716,4496.81883,2000.0,1554.86,7.763337136,9.0,1.0,2023.0,12.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
19885824.0,62.0,42.0,96035.2,1.0,0.0,15010.0,0.0,15.0,1.0,4.0,23157.78558,10789.29226,7768.325519,2000.0,1724.46,8.94770139,2.0,0.0,2024.0,2.0,23.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
20093184.0,37.0,83.0,57787.2,0.0,1.0,50055.0,0.0,89.0,1.0,6.0,21344.5999,26892.16878,7622.251837,2000.0,1241.04,9.192366601,8.0,0.0,2023.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
20134656.0,22.0,86.0,149433.6,1.0,0.0,85051.0,1.0,43.0,1.0,4.0,26475.48716,9013.200049,5503.953904,500.0,1757.21,9.735575698,7.0,0.0,2024.0,10.0,26.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
20279808.0,63.0,67.0,166299.2,0.0,1.0,85028.0,1.0,94.0,1.0,4.0,32128.95358,27829.58373,10465.63288,1000.0,802.24,9.713553156,4.0,0.0,2023.0,6.0,19.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
20507904.0,45.0,71.0,160883.2,0.0,0.0,20132.0,0.0,10.0,1.0,2.0,15690.94509,53232.68784,2123.455627,500.0,1090.03,9.319328295,5.0,0.0,2023.0,2.0,18.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
20839680.0,43.0,64.0,60196.8,0.0,0.0,20164.0,0.0,78.0,1.0,7.0,14256.02402,10687.57224,966.3382059,2000.0,1082.72,10.10832291,5.0,0.0,2024.0,2.0,11.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
20860416.0,29.0,55.0,93876.8,1.0,0.0,85015.0,0.0,3.0,0.0,5.0,10840.19058,20525.79757,6503.598195,1000.0,1191.8,8.863160238,5.0,0.0,2024.0,1.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
21067776.0,53.0,68.0,93496.0,1.0,0.0,85003.0,0.0,73.0,0.0,5.0,42925.0554,39407.10066,6560.484083,2000.0,1459.93,9.603453897,8.0,0.0,2023.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
21275136.0,50.0,59.0,80833.6,0.0,1.0,80021.0,2.0,32.0,1.0,7.0,25435.13215,21765.28198,4850.013982,2000.0,1398.46,9.934635407,1.0,0.0,2023.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
21648384.0,40.0,98.0,59028.8,0.0,0.0,50012.0,0.0,92.0,0.0,6.0,7158.677139,11873.57888,1957.140937,2000.0,1161.91,8.741637912,5.0,0.0,2024.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
21669120.0,50.0,87.0,62579.2,0.0,0.0,20158.0,0.0,91.0,0.0,3.0,25263.12504,10909.95856,2833.544182,1000.0,1117.17,7.816170914,5.0,0.0,2023.0,2.0,20.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22187520.0,59.0,81.0,95219.2,0.0,1.0,85046.0,3.0,100.0,1.0,4.0,19650.84767,30113.38033,4409.993546,1000.0,1306.78,7.654032482,3.0,0.0,2023.0,1.0,9.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
22228992.0,40.0,59.0,80833.6,1.0,1.0,20132.0,0.0,53.0,1.0,6.0,17408.78599,25028.08174,6007.476149,1000.0,1538.6,9.008098161,3.0,0.0,2023.0,5.0,20.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
22291200.0,38.0,76.0,18176.0,1.0,1.0,15010.0,1.0,51.0,1.0,4.0,27802.00044,5550.720827,3291.487946,1000.0,1354.5,9.737468258,5.0,1.0,2023.0,3.0,20.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22436352.0,26.0,44.0,52115.2,0.0,0.0,80010.0,1.0,4.0,1.0,5.0,62256.51619,28891.32384,2121.455087,1000.0,1346.27,8.258377398,5.0,0.0,2024.0,7.0,10.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
22477824.0,34.0,74.0,18176.0,0.0,1.0,80015.0,1.0,86.0,1.0,8.0,12294.58633,22973.22882,2515.286561,1000.0,949.44,8.545785264,8.0,1.0,2023.0,6.0,11.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22519296.0,60.0,71.0,165488.0,0.0,1.0,20124.0,0.0,1.0,0.0,5.0,5477.839167,12035.63239,2026.468383,2000.0,977.4,8.784291821,1.0,0.0,2024.0,6.0,23.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
22685184.0,37.0,60.0,157792.0,1.0,0.0,85017.0,2.0,76.0,1.0,5.0,15105.36522,22205.70466,7527.844832,500.0,1187.53,8.034524615,3.0,0.0,2024.0,3.0,23.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
23016960.0,44.0,84.0,60524.8,1.0,0.0,15012.0,0.0,1.0,0.0,1.0,19930.9181,5830.767085,4677.913413,500.0,1075.41,8.430835235,0.0,0.0,2023.0,7.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
23286528.0,60.0,95.0,65515.2,1.0,1.0,80022.0,0.0,50.0,1.0,7.0,12347.37586,17179.10442,4345.949974,1000.0,1575.86,7.696059893,5.0,0.0,2023.0,8.0,31.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
23639040.0,38.0,83.0,58208.0,1.0,0.0,85041.0,0.0,17.0,1.0,2.0,23832.43431,17320.95006,2898.512666,1000.0,1056.71,9.483022976,4.0,0.0,2024.0,7.0,13.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
23970816.0,43.0,73.0,60163.2,1.0,0.0,50049.0,1.0,95.0,1.0,6.0,28342.32657,42352.7102,6623.06584,1000.0,1313.64,7.962530736,2.0,0.0,2024.0,5.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
24157440.0,50.0,69.0,42620.8,1.0,0.0,85013.0,0.0,1.0,1.0,6.0,8303.065932,18538.4525,7762.016782,2000.0,1836.02,8.987906851,4.0,1.0,2023.0,6.0,12.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24198912.0,45.0,51.0,60915.2,1.0,1.0,15030.0,0.0,51.0,0.0,4.0,35498.15663,38452.18138,2980.458612,2000.0,1453.92,7.982352401,7.0,0.0,2024.0,10.0,26.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
24344064.0,34.0,69.0,56414.4,0.0,0.0,50023.0,0.0,77.0,1.0,4.0,18817.55948,13438.92726,5540.826327,500.0,914.22,10.28280272,1.0,0.0,2024.0,1.0,20.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
24447744.0,32.0,85.0,55459.2,1.0,1.0,20151.0,4.0,96.0,1.0,6.0,22030.22505,30762.88558,1755.653893,1000.0,1096.79,9.409756348,4.0,0.0,2024.0,7.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
24530688.0,43.0,81.0,60171.2,0.0,0.0,85077.0,0.0,38.0,0.0,5.0,22246.30681,40916.69434,4186.956952,2000.0,1078.22,8.220948385,4.0,0.0,2024.0,6.0,8.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24738048.0,46.0,92.0,61251.2,1.0,1.0,50021.0,0.0,25.0,0.0,7.0,34263.51186,42173.08115,3513.617828,2000.0,1117.42,8.080030445,6.0,0.0,2023.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24883200.0,38.0,77.0,58198.4,1.0,1.0,50041.0,3.0,79.0,1.0,3.0,12088.7745,10726.82236,5791.698363,1000.0,1152.12,7.554926833,5.0,0.0,2024.0,6.0,27.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
24924672.0,34.0,85.0,56441.6,1.0,0.0,20101.0,0.0,1.0,0.0,5.0,5535.5142,25486.96611,4061.311065,1000.0,1441.21,9.779270508,9.0,0.0,2024.0,1.0,20.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
25007616.0,34.0,91.0,56406.4,0.0,1.0,20113.0,0.0,0.0,0.0,2.0,44130.43842,17390.61134,5209.572696,1000.0,1861.43,11.9988526,6.0,1.0,2023.0,4.0,11.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
25028352.0,33.0,51.0,55945.6,1.0,0.0,80103.0,0.0,53.0,1.0,3.0,17610.10231,23742.04391,3779.277017,1000.0,1570.86,8.449910144,5.0,1.0,2024.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25111296.0,45.0,86.0,60913.6,1.0,1.0,85079.0,0.0,62.0,0.0,8.0,31284.84542,31516.36918,3885.14916,2000.0,791.47,8.396468188,3.0,1.0,2023.0,11.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
